CLIENTNUM,churn_probability,risk_tier,top_driver,Total_Trans_Ct,Total_Trans_Amt,Months_Inactive_12_mon,Contacts_Count_12_mon,Total_Revolving_Bal,Credit_Limit,Avg_Utilization_Ratio,Card_Category,Income_Category,Gender,Customer_Age
712460433,0.00046531617,Stable,Total_Trans_Ct,80,4112,1,3,1426,9121.0,0.156,0,1,1,39
719801508,0.00036167278,Stable,Total_Trans_Ct,82,4314,3,3,798,20230.0,0.039,0,0,1,36
720983733,0.8769034,Watch,Total_Relationship_Count,54,2136,3,3,864,15422.0,0.056,0,2,1,44
713657733,0.0009947413,Stable,Total_Trans_Ct,71,3809,3,1,800,9132.0,0.088,0,2,1,47
709955958,0.041601274,Stable,Contacts_Count_12_mon,45,3374,2,0,1023,8054.0,0.127,0,4,0,41
719099583,0.82241756,Watch,Total_Trans_Amt,33,1360,2,3,1444,1640.0,0.88,0,1,1,42
719513733,0.0037462125,Stable,Total_Trans_Ct,69,4276,3,4,0,8739.0,0.0,0,3,1,48
710654808,0.9497305,Critical,Total_Trans_Ct,44,2308,1,4,0,1818.0,0.0,0,3,1,46
719651358,0.0003983777,Stable,Total_Trans_Ct,77,4092,3,3,1749,24949.0,0.07,0,5,0,46
718917408,0.008389473,Stable,Total_Trans_Ct,70,3704,3,3,1136,3115.0,0.365,0,1,0,46
808753758,0.002002505,Stable,Total_Trans_Ct,71,4109,2,2,1525,29695.0,0.051,0,0,1,52
711699183,0.0013283227,Stable,Total_Amt_Chng_Q4_Q1,58,3723,1,2,1079,7261.0,0.149,0,2,1,56
711196458,0.9985055,Critical,Total_Trans_Ct,41,1893,2,3,580,1621.0,0.358,0,4,0,38
772565883,0.011283392,Stable,Total_Trans_Ct,70,4719,5,2,2517,33472.0,0.075,0,3,1,41
717203958,0.051434316,Stable,Total_Ct_Chng_Q4_Q1,32,1842,3,2,988,11512.0,0.086,0,1,1,51
769701258,9.663265e-05,Stable,Total_Trans_Ct,71,3996,3,3,1319,12463.0,0.106,0,5,0,26
714933783,0.021262132,Stable,Total_Trans_Amt,62,3775,1,4,0,8511.0,0.0,0,2,1,51
717650133,0.002051583,Stable,Total_Trans_Amt,58,3571,1,4,1426,4821.0,0.296,0,2,1,41
708707808,0.0002498516,Stable,Total_Trans_Ct,66,3438,1,2,1584,2480.0,0.639,0,2,1,57
717331758,0.003298529,Stable,Total_Trans_Ct,83,4228,3,4,2517,34516.0,0.073,0,0,1,44
801385458,0.000688741,Stable,Total_Trans_Ct,80,4017,2,4,2019,8596.0,0.235,0,0,1,52
710605458,0.0010013134,Stable,Total_Trans_Ct,70,4127,3,2,1963,7223.0,0.272,0,2,1,49
719570733,0.00042387444,Stable,Total_Trans_Ct,83,3766,2,3,978,1629.0,0.6,0,2,1,52
708646233,0.0344631,Stable,Total_Ct_Chng_Q4_Q1,50,3632,2,1,1289,17116.0,0.075,0,5,0,44
766006758,0.22792277,Stable,Total_Trans_Amt,38,1734,2,4,2321,7216.0,0.322,0,2,1,63
710695083,0.005357672,Stable,Total_Trans_Amt,31,1635,1,3,1421,28397.0,0.05,3,2,1,44
709224033,0.98473525,Critical,Total_Trans_Ct,36,1830,3,2,0,13720.0,0.0,0,2,1,53
795991758,0.018743273,Stable,Total_Trans_Ct,67,4079,3,3,660,7553.0,0.087,0,1,0,47
709381383,0.0015977314,Stable,Total_Trans_Ct,77,3830,6,2,2517,2952.0,0.853,0,2,1,49
810321933,0.010470919,Stable,Total_Ct_Chng_Q4_Q1,36,1898,3,3,1054,11229.0,0.094,0,3,1,35
716235783,0.0017356267,Stable,Total_Trans_Ct,75,4047,2,4,866,7109.0,0.122,0,1,1,45
758833758,0.000667491,Stable,Total_Trans_Ct,68,3520,3,3,845,1862.0,0.454,0,1,1,45
713579733,0.0050941794,Stable,Total_Trans_Ct,71,2597,3,3,754,4511.0,0.167,0,2,1,36
804649833,0.0014216872,Stable,Total_Trans_Ct,74,3436,3,4,1126,2533.0,0.445,0,1,1,42
780971583,0.0010049274,Stable,Total_Amt_Chng_Q4_Q1,62,3772,2,2,797,2016.0,0.395,0,0,1,46
804673308,0.83688223,Watch,Total_Relationship_Count,37,1866,3,4,0,3893.0,0.0,0,1,1,49
788747358,0.0025143572,Stable,Total_Trans_Ct,68,4836,3,2,2034,5530.0,0.368,0,1,1,50
713199558,0.006145529,Stable,Total_Trans_Amt,58,3669,3,2,813,1737.0,0.468,0,4,0,57
713777883,0.025462799,Stable,Total_Ct_Chng_Q4_Q1,52,3543,3,2,1679,6853.0,0.245,0,5,0,46
771081558,0.0052800965,Stable,Total_Trans_Ct,78,2862,2,2,1190,34516.0,0.034,0,0,1,55
710229333,0.0044269003,Stable,Total_Trans_Amt,64,3812,1,3,1254,11068.0,0.113,0,1,1,38
720406233,0.0028207975,Stable,Total_Trans_Amt,46,1770,2,4,1829,5546.0,0.33,0,4,0,35
767784708,0.99920976,Critical,Total_Trans_Ct,40,2356,3,4,504,7277.0,0.069,0,2,1,48
712052058,0.00043003654,Stable,Total_Trans_Ct,75,4212,3,0,1574,9426.0,0.167,0,1,1,57
715278708,0.0009967407,Stable,Total_Trans_Ct,65,3851,3,1,927,1594.0,0.582,0,2,1,55
827049558,0.00012407868,Stable,Total_Trans_Ct,89,4421,2,2,1170,2158.0,0.542,0,3,1,47
710248233,0.00017118458,Stable,Total_Trans_Ct,80,3392,2,3,1421,3490.0,0.407,0,1,1,37
712146558,0.0023170433,Stable,Total_Trans_Ct,65,3230,2,3,1619,2364.0,0.685,0,4,0,48
715179933,0.0007675513,Stable,Total_Trans_Ct,91,4253,2,3,0,15704.0,0.0,0,5,0,49
709215708,0.015372867,Stable,Total_Trans_Ct,73,3737,2,5,2517,18253.0,0.138,0,2,1,49
710668458,0.00083008816,Stable,Total_Trans_Ct,76,3405,3,0,0,3696.0,0.0,0,4,0,48
718828083,0.021992184,Stable,Total_Trans_Ct,73,3533,3,3,2284,8748.0,0.261,0,1,1,52
720781158,0.008983081,Stable,Total_Trans_Ct,74,3829,2,3,1243,5608.0,0.222,0,1,0,44
716938383,0.022399876,Stable,Total_Trans_Amt,61,3811,2,3,0,34516.0,0.0,0,3,1,41
709976358,0.0009605633,Stable,Total_Trans_Ct,80,3952,3,3,0,3236.0,0.0,0,4,0,51
715688958,0.00016074587,Stable,Total_Trans_Ct,84,4550,1,3,2043,2736.0,0.747,0,4,0,45
721493883,0.0012974018,Stable,Total_Trans_Ct,69,3313,2,2,0,5195.0,0.0,0,4,0,49
709830783,0.0007803664,Stable,Total_Trans_Ct,72,4039,2,2,1686,34516.0,0.049,3,0,1,47
715354983,0.0017658653,Stable,Total_Trans_Ct,77,3653,3,1,0,6327.0,0.0,0,1,1,44
713532858,0.0001125201,Stable,Total_Trans_Ct,70,4077,1,2,1386,4728.0,0.293,0,3,1,42
721295658,0.015802402,Stable,Total_Relationship_Count,63,3975,1,4,2517,34516.0,0.073,0,3,1,62
720313083,0.013610582,Stable,Total_Trans_Ct,68,2637,3,2,2289,6276.0,0.365,0,0,1,32
720724008,0.0060229255,Stable,Total_Trans_Ct,67,3717,1,4,2356,13430.0,0.175,0,3,1,43
712828533,0.0011668107,Stable,Total_Trans_Ct,74,4820,1,2,0,2796.0,0.0,0,2,1,62
717007458,0.0022079097,Stable,Total_Trans_Ct,71,3256,3,3,1051,2457.0,0.428,0,1,1,46
710728458,0.000825359,Stable,Total_Trans_Ct,75,4409,3,2,1396,7075.0,0.197,0,4,0,62
717720108,0.003294152,Stable,Total_Trans_Ct,69,3274,2,3,980,12386.0,0.079,0,3,1,42
720648483,0.08468939,Stable,Total_Revolving_Bal,53,1821,3,2,1115,32210.0,0.035,0,3,1,39
770146008,0.041058622,Stable,Total_Trans_Ct,37,1908,3,2,1502,2136.0,0.703,0,1,1,59
714829683,0.0036818238,Stable,Total_Trans_Ct,65,3688,3,3,1101,10851.0,0.101,0,3,1,43
717015333,8.093005e-05,Stable,Total_Trans_Ct,70,3974,1,2,1953,2717.0,0.719,0,0,1,52
757837458,0.00032306634,Stable,Total_Trans_Ct,79,4065,2,4,663,3578.0,0.185,0,5,0,59
719240358,0.00096308655,Stable,Total_Trans_Ct,67,4095,3,0,1790,10698.0,0.167,0,2,1,60
719036883,0.032240294,Stable,Total_Trans_Ct,77,4163,3,2,0,4668.0,0.0,0,4,0,48
714000108,0.0051647825,Stable,Total_Trans_Amt,66,3658,2,4,0,6772.0,0.0,0,5,0,40
720786033,0.16965403,Stable,Total_Trans_Ct,38,2489,2,4,1206,10696.0,0.113,0,3,1,55
708917133,0.0118518025,Stable,Total_Trans_Ct,73,4498,3,4,0,11851.0,0.0,0,3,1,48
818929158,0.7747584,Watch,Total_Revolving_Bal,53,2220,3,2,0,11558.0,0.0,0,1,1,36
709513458,0.0010248213,Stable,Total_Amt_Chng_Q4_Q1,52,3213,2,2,1833,9551.0,0.192,0,2,1,49
717705858,0.38522974,Stable,Total_Revolving_Bal,52,2528,3,3,0,29923.0,0.0,0,3,1,40
716573058,0.9569116,Critical,Total_Trans_Ct,40,1598,3,4,0,1438.3,0.0,0,4,0,54
827695683,0.002387398,Stable,Total_Trans_Ct,77,3906,2,5,1329,34516.0,0.039,0,0,1,40
819189108,0.0014644029,Stable,Total_Trans_Ct,85,4456,2,2,0,9033.0,0.0,0,3,1,63
716977758,0.977857,Critical,Total_Relationship_Count,35,1913,3,1,2517,3675.0,0.685,0,4,0,44
714901383,0.0025068724,Stable,Total_Trans_Ct,69,4503,3,3,2191,9183.0,0.239,0,3,1,44
718500633,0.000788503,Stable,Total_Amt_Chng_Q4_Q1,58,3270,1,1,1896,7924.0,0.239,0,4,0,45
713516433,0.0010187891,Stable,Total_Trans_Ct,80,2934,1,0,737,5383.0,0.137,0,4,0,36
715140933,0.012631615,Stable,Total_Trans_Amt,60,3704,2,4,1459,21425.0,0.068,3,1,0,45
712642533,8.500326e-05,Stable,Total_Trans_Ct,76,3788,1,3,2098,32866.0,0.064,0,3,1,38
721498008,0.0715819,Stable,Total_Trans_Amt,57,3966,2,2,0,1438.3,0.0,0,4,0,44
717189183,0.0056355637,Stable,Total_Trans_Ct,65,2665,3,2,1961,10467.0,0.187,0,1,1,35
708902883,0.1194987,Stable,Total_Trans_Amt,61,3364,2,2,0,12856.0,0.0,0,0,1,55
817889583,0.88861847,Watch,Total_Ct_Chng_Q4_Q1,46,2260,3,4,0,9721.0,0.0,0,1,0,61
717242058,0.9911685,Critical,Total_Trans_Ct,42,2134,3,4,0,3981.0,0.0,0,4,0,43
715628733,0.009315054,Stable,Total_Relationship_Count,59,3157,3,4,0,7587.0,0.0,0,4,0,40
716613933,0.0027752526,Stable,Total_Trans_Amt,60,3651,5,2,1482,3417.0,0.434,0,1,0,51
712709508,0.15959226,Stable,Total_Trans_Ct,63,2645,3,4,0,8012.0,0.0,0,5,0,48
716306583,0.9491989,Critical,Total_Trans_Ct,45,2325,3,5,2517,3812.0,0.66,0,4,1,64
720026058,0.0002414049,Stable,Total_Trans_Amt,64,3526,1,3,1284,21378.0,0.06,0,3,1,49
756397458,0.0029633036,Stable,Total_Trans_Ct,70,3170,3,4,0,12873.0,0.0,3,4,0,54
712644483,0.011945189,Stable,Total_Trans_Ct,62,4270,3,1,1217,20229.0,0.06,0,2,1,46
814489683,0.007559305,Stable,Contacts_Count_12_mon,59,2596,1,0,795,5387.0,0.148,0,4,0,34
789111483,0.00048022147,Stable,Total_Trans_Ct,75,4255,3,4,1850,16546.0,0.112,0,3,1,46
709573533,0.0014320709,Stable,Total_Trans_Ct,71,3914,1,2,0,11191.0,0.0,0,1,1,48
807137808,0.0021891668,Stable,Total_Trans_Ct,67,3494,1,2,0,17576.0,0.0,0,2,1,45
711861258,0.05811339,Stable,Total_Trans_Amt,57,4046,2,3,0,4182.0,0.0,0,4,0,65
716660583,0.0019250592,Stable,Total_Trans_Ct,72,3696,5,2,1746,10271.0,0.17,0,1,1,45
717222033,0.00020757073,Stable,Total_Trans_Ct,76,4272,1,4,1198,1647.0,0.727,0,4,0,40
716617608,0.06647944,Stable,Total_Relationship_Count,58,1936,3,3,995,1560.0,0.638,0,4,0,50
716786808,0.009709155,Stable,Total_Trans_Ct,66,3838,2,2,0,1659.0,0.0,0,2,1,40
718882008,0.0066079046,Stable,Total_Trans_Ct,73,4960,2,2,889,22487.0,0.04,0,0,1,38
770975133,0.00031886355,Stable,Total_Trans_Ct,74,4382,2,4,1854,5403.0,0.343,0,4,1,36
715234008,0.002009553,Stable,Total_Trans_Ct,67,4216,3,3,1590,4717.0,0.337,0,1,0,54
709326183,0.00036791927,Stable,Total_Trans_Ct,74,3447,2,2,1211,5180.0,0.234,0,2,1,50
721233033,0.99757427,Critical,Total_Relationship_Count,36,1474,2,3,464,4915.0,0.094,0,3,1,50
712319958,0.0054182564,Stable,Total_Trans_Ct,71,3853,2,1,2517,12154.0,0.207,0,3,1,41
712198983,0.018042607,Stable,Total_Trans_Ct,67,3169,3,3,0,3258.0,0.0,0,2,1,46
772103208,0.0008505543,Stable,Total_Trans_Ct,78,3534,3,2,0,13349.0,0.0,0,5,0,44
779502333,0.81578565,Watch,Total_Trans_Amt,37,1480,3,2,0,34516.0,0.0,3,0,1,50
718737708,0.0036477922,Stable,Total_Trans_Ct,66,4202,5,3,1202,31458.0,0.038,0,3,1,45
821351958,0.01333436,Stable,Total_Ct_Chng_Q4_Q1,54,3308,1,2,0,1438.3,0.0,0,4,0,40
716142858,6.1110404e-05,Stable,Total_Trans_Ct,77,3914,1,4,1391,10961.0,0.127,3,4,0,46
826079508,0.0031476484,Stable,Total_Trans_Ct,65,3654,3,3,1886,8904.0,0.212,0,2,1,48
773236983,0.043233443,Stable,Total_Trans_Ct,29,1839,2,3,2258,2498.0,0.904,0,1,1,47
826717533,0.000488493,Stable,Total_Trans_Ct,76,4631,1,1,724,16105.0,0.045,0,3,1,42
789334458,0.00012538067,Stable,Total_Trans_Ct,67,4197,1,3,1858,34516.0,0.054,3,5,0,43
814092858,0.0020834268,Stable,Total_Trans_Ct,65,4372,2,1,694,2222.0,0.312,0,5,0,49
708355683,0.1279727,Stable,Total_Trans_Ct,65,2976,2,3,0,16815.0,0.0,0,5,0,46
803124408,0.9862873,Critical,Total_Relationship_Count,53,1926,3,5,0,11538.0,0.0,0,5,0,41
789964983,0.9980563,Critical,Total_Trans_Ct,35,1724,2,4,0,9569.0,0.0,0,1,1,45
720303933,0.00016510968,Stable,Total_Trans_Ct,82,4526,1,3,1282,3340.0,0.384,0,3,1,40
708665133,0.0022897425,Stable,Total_Trans_Ct,67,4003,2,3,1172,3654.0,0.321,0,3,1,40
828236133,0.00016375643,Stable,Total_Trans_Ct,92,4269,2,0,1387,10541.0,0.132,0,1,1,49
712000758,0.009994294,Stable,Total_Ct_Chng_Q4_Q1,54,3997,2,1,1959,34516.0,0.057,3,0,1,51
715378383,0.00022360729,Stable,Total_Trans_Ct,76,3639,3,4,1893,34516.0,0.055,3,5,0,43
769985883,0.0060564256,Stable,Total_Trans_Ct,65,3549,3,3,0,1613.0,0.0,0,3,1,45
709297608,0.94371617,Critical,Total_Trans_Ct,32,1585,3,2,0,1438.3,0.0,0,3,1,38
716971833,0.013859829,Stable,Total_Trans_Amt,61,4496,3,3,0,13126.0,0.0,0,5,0,40
801373833,0.16748518,Stable,Total_Ct_Chng_Q4_Q1,46,2920,2,3,710,1922.0,0.369,0,1,1,49
716040783,0.012529914,Stable,Total_Trans_Ct,66,4178,2,2,0,14521.0,0.0,3,4,0,45
817977933,0.6908849,Watch,Total_Trans_Amt,48,2288,6,3,1531,1931.0,0.793,0,4,0,63
827055333,0.30471483,Stable,Total_Trans_Ct,37,2015,3,5,1042,8513.0,0.122,0,1,1,43
772116408,0.037747644,Stable,Total_Trans_Amt,56,2377,1,1,1029,2421.0,0.425,0,1,1,50
734924658,0.0065327873,Stable,Total_Trans_Ct,67,4123,3,1,792,1478.0,0.536,0,4,0,47
711775383,0.00078283617,Stable,Total_Trans_Ct,66,4059,1,4,0,2466.0,0.0,0,2,1,63
715019058,0.004353721,Stable,Total_Trans_Ct,65,2933,1,2,1845,2501.0,0.738,0,4,0,30
780715683,0.0013087528,Stable,Total_Trans_Ct,69,3582,1,3,0,13602.0,0.0,0,2,1,41
827341383,0.0003446343,Stable,Total_Trans_Ct,81,3607,3,2,1317,3094.0,0.426,0,4,1,38
708757233,0.00047987804,Stable,Total_Trans_Ct,77,3697,2,3,1489,2485.0,0.599,0,4,0,44
710504283,0.00044583998,Stable,Total_Trans_Ct,70,4014,3,4,1463,14817.0,0.099,0,3,1,50
713919183,0.0010900208,Stable,Total_Trans_Ct,74,4630,3,4,1582,13824.0,0.114,0,3,1,50
713171358,0.000251012,Stable,Total_Trans_Ct,74,3880,1,2,0,1438.3,0.0,0,4,0,46
773140683,0.0006427832,Stable,Total_Trans_Ct,65,4191,1,2,1202,3797.0,0.317,0,2,1,51
716358033,0.03350792,Stable,Total_Trans_Ct,65,5004,3,4,0,6189.0,0.0,0,4,0,53
826410708,0.20026493,Stable,Total_Trans_Amt,64,5554,2,3,1407,22956.0,0.061,0,2,1,40
789717708,0.0004528381,Stable,Total_Trans_Ct,82,4180,2,4,1135,3943.0,0.288,0,1,0,49
711679533,0.10113925,Stable,Total_Trans_Ct,60,2600,2,2,968,5569.0,0.174,0,0,1,54
711342483,0.0035511958,Stable,Total_Revolving_Bal,58,3896,2,3,1720,2418.0,0.711,0,3,1,50
720242733,0.00050942716,Stable,Total_Trans_Ct,75,3718,2,3,1549,1963.0,0.789,0,4,1,45
721213833,0.00011818385,Stable,Total_Trans_Ct,75,3780,1,3,1423,7966.0,0.179,0,5,0,46
756624183,0.00060739997,Stable,Total_Trans_Ct,69,3507,1,3,2024,7742.0,0.261,0,4,0,51
717622308,0.0008099562,Stable,Total_Trans_Ct,75,4232,3,3,1688,2074.0,0.814,0,4,0,63
714629358,0.99914503,Critical,Total_Trans_Ct,41,1796,3,4,0,4948.0,0.0,0,1,0,54
744307008,0.0022090203,Stable,Total_Trans_Ct,74,3890,2,3,0,4988.0,0.0,0,2,1,51
708871158,0.02259899,Stable,Total_Amt_Chng_Q4_Q1,57,3516,3,4,0,28701.0,0.0,3,2,1,60
710979033,0.011694244,Stable,Total_Trans_Ct,73,3046,1,3,2517,6607.0,0.381,0,1,1,30
818903583,0.0012887359,Stable,Contacts_Count_12_mon,59,3628,2,0,1597,16034.0,0.1,0,2,1,44
712980333,0.004403908,Stable,Total_Trans_Ct,66,2584,3,3,1848,24149.0,0.077,0,2,1,33
717655458,0.018337611,Stable,Total_Trans_Ct,61,3819,3,4,1507,16903.0,0.089,3,1,0,40
822112383,0.0005014603,Stable,Total_Trans_Ct,73,3769,1,2,0,1438.3,0.0,0,2,1,52
711538758,0.99867755,Critical,Total_Trans_Ct,46,1954,3,3,633,24657.0,0.026,0,2,1,39
719987733,0.97300965,Critical,Total_Trans_Ct,37,1844,3,3,0,5026.0,0.0,0,1,0,51
719184783,0.00056178117,Stable,Total_Trans_Ct,71,3536,2,2,1429,9352.0,0.153,0,5,0,51
715857183,0.10953441,Stable,Total_Trans_Ct,43,2150,3,2,1296,4939.0,0.262,0,2,1,46
719657583,0.9835271,Critical,Total_Relationship_Count,57,2310,2,6,2457,9502.0,0.259,0,1,1,44
789713208,0.9838675,Critical,Total_Trans_Ct,29,2692,3,5,326,2936.0,0.111,0,4,0,62
802031583,0.00044225872,Stable,Total_Trans_Ct,83,3711,1,1,0,22855.0,0.0,0,3,1,53
711529383,0.000733098,Stable,Total_Trans_Ct,73,3163,1,4,1224,6602.0,0.185,0,1,0,47
715371108,0.95951766,Critical,Total_Trans_Ct,42,1632,3,2,0,3728.0,0.0,0,3,1,45
712988958,0.0016988275,Stable,Total_Trans_Ct,62,3253,2,0,1731,2021.0,0.857,0,2,1,42
713005908,0.0009268881,Stable,Total_Trans_Ct,83,4772,2,3,1733,2255.0,0.769,0,1,0,47
712236483,0.0037859667,Stable,Total_Trans_Ct,71,4487,3,4,1991,15704.0,0.127,1,4,0,41
711852783,0.014564993,Stable,Total_Ct_Chng_Q4_Q1,56,3446,2,2,1572,5746.0,0.274,0,2,1,46
780056733,0.0650499,Stable,Total_Ct_Chng_Q4_Q1,63,2627,6,3,2517,8436.0,0.298,0,1,1,36
796903083,0.9996933,Critical,Total_Trans_Ct,42,2584,3,2,0,1438.3,0.0,0,1,0,47
716014983,0.00028878453,Stable,Total_Trans_Ct,77,3755,5,3,1902,8340.0,0.228,0,4,0,56
712521783,0.0016405556,Stable,Total_Trans_Ct,65,3713,2,4,1288,15108.0,0.085,0,3,1,54
780045708,0.00062517327,Stable,Total_Trans_Ct,79,4259,2,2,1204,15104.0,0.08,3,1,0,42
719488008,0.2247144,Stable,Total_Trans_Ct,34,1902,3,1,1281,2490.0,0.514,0,4,0,39
771575058,0.039920453,Stable,Total_Revolving_Bal,55,3172,3,4,1795,2009.0,0.893,0,4,1,45
772137183,0.9960437,Critical,Total_Trans_Ct,36,1822,3,1,810,31668.0,0.026,0,0,1,52
779709033,0.0015346849,Stable,Total_Trans_Ct,75,3908,3,2,2410,5735.0,0.42,0,2,1,46
709716258,0.0063166,Stable,Total_Revolving_Bal,58,1807,1,3,1707,7633.0,0.224,0,3,1,48
737986083,0.024902595,Stable,Months_Inactive_12_mon,54,3139,1,4,2049,23642.0,0.087,0,2,1,46
713343333,0.0006285599,Stable,Total_Trans_Ct,77,4065,3,4,1327,6698.0,0.198,0,1,1,42
779331558,0.83599186,Watch,Total_Trans_Amt,59,2598,3,3,0,1438.3,0.0,0,4,0,45
714973758,0.028978048,Stable,Total_Amt_Chng_Q4_Q1,25,2004,3,2,1002,1438.3,0.697,0,4,0,50
718009158,0.00021498014,Stable,Total_Trans_Ct,83,3774,2,2,1860,2563.0,0.726,0,4,0,50
789597408,0.009231831,Stable,Total_Trans_Ct,76,4712,2,3,0,17814.0,0.0,3,1,0,39
712165308,0.0042815106,Stable,Total_Trans_Amt,61,4255,2,4,947,7738.0,0.122,0,5,0,45
821768658,0.84981304,Watch,Total_Trans_Amt,51,2474,5,5,2247,13114.0,0.171,0,0,1,52
719341683,0.0052621253,Stable,Total_Trans_Ct,72,4281,2,4,1067,34516.0,0.031,0,0,1,42
708637758,0.011653862,Stable,Total_Trans_Amt,64,3523,3,4,545,17345.0,0.031,0,5,0,49
779974758,0.019708281,Stable,Total_Relationship_Count,54,3203,3,3,868,8706.0,0.1,0,0,1,51
821815458,0.00064879603,Stable,Total_Trans_Ct,67,3398,1,1,1519,19272.0,0.079,0,2,1,48
711708408,0.0013782864,Stable,Total_Trans_Ct,72,3967,3,2,0,4798.0,0.0,0,5,0,52
812449758,0.9961016,Critical,Total_Trans_Ct,42,2129,3,2,0,12254.0,0.0,0,2,1,43
715682208,0.00085593446,Stable,Total_Trans_Ct,76,4629,1,4,0,9549.0,0.0,0,3,1,49
719914908,0.0018729147,Stable,Total_Ct_Chng_Q4_Q1,44,1701,3,2,1846,11568.0,0.16,3,4,1,37
714744783,0.000696762,Stable,Total_Trans_Ct,67,3825,1,4,1219,6197.0,0.197,0,4,0,48
710809833,0.11956301,Stable,Months_Inactive_12_mon,53,3193,1,2,0,34516.0,0.0,3,3,1,40
720942333,0.2787997,Stable,Total_Ct_Chng_Q4_Q1,52,2043,3,4,0,5137.0,0.0,0,1,1,49
709423158,0.013313736,Stable,Contacts_Count_12_mon,46,3592,3,0,1337,1791.0,0.747,0,3,1,46
718307433,0.0012456831,Stable,Total_Amt_Chng_Q4_Q1,36,2025,1,4,2111,7238.0,0.292,0,4,0,50
772607433,0.04181575,Stable,Total_Amt_Chng_Q4_Q1,59,4107,2,4,2016,4514.0,0.447,0,3,1,50
801709308,0.008563119,Stable,Total_Relationship_Count,56,4558,1,2,968,5366.0,0.18,0,5,0,44
778502958,0.268377,Stable,Total_Revolving_Bal,50,2385,2,5,2031,29812.0,0.068,3,2,1,47
806656083,0.0038365163,Stable,Total_Trans_Ct,70,4064,2,4,1514,9559.0,0.158,0,1,0,48
823635033,0.00029356196,Stable,Total_Trans_Ct,83,4200,2,5,1535,8353.0,0.184,0,4,0,49
718739508,0.0003444676,Stable,Total_Trans_Ct,67,3863,2,4,1217,5455.0,0.223,0,4,0,51
709272333,0.00061878655,Stable,Total_Trans_Ct,73,4579,3,3,2023,9899.0,0.204,0,4,0,59
721538883,0.0006916615,Stable,Total_Trans_Ct,81,4449,3,4,0,15578.0,0.0,3,1,1,45
718835583,0.0010175243,Stable,Total_Trans_Ct,76,3769,2,2,2379,15641.0,0.152,0,5,0,50
827970933,0.00025638528,Stable,Total_Trans_Ct,70,4439,2,0,1698,3504.0,0.485,0,4,0,46
719888358,0.009398381,Stable,Total_Amt_Chng_Q4_Q1,58,2748,3,5,1422,18432.0,0.077,0,3,1,47
717030633,0.04861087,Stable,Total_Revolving_Bal,51,3034,3,4,1405,2369.0,0.593,0,2,1,46
815085708,0.99690884,Critical,Total_Relationship_Count,46,1861,5,5,2517,10882.0,0.231,0,1,0,60
716332533,0.00041195942,Stable,Total_Trans_Ct,84,4712,1,3,1819,3509.0,0.518,0,1,0,38
822964683,0.0026380422,Stable,Total_Trans_Ct,62,4351,3,4,1491,2469.0,0.604,0,4,0,51
719335233,0.0009784442,Stable,Total_Trans_Ct,75,3610,3,4,938,14335.0,0.065,3,4,0,47
779683683,0.038374737,Stable,Total_Amt_Chng_Q4_Q1,34,2344,3,2,1985,4005.0,0.496,0,1,1,47
712653183,0.00026733775,Stable,Total_Trans_Ct,81,3675,1,4,1694,1976.0,0.857,0,4,0,49
715485483,0.6735387,Watch,Total_Trans_Amt,44,1479,3,3,0,3664.0,0.0,0,4,0,39
788912658,0.040970277,Stable,Total_Trans_Ct,62,3144,1,4,0,3734.0,0.0,0,4,0,44
711396483,0.0075825104,Stable,Total_Trans_Ct,74,4505,2,3,0,6033.0,0.0,0,1,1,40
789220008,0.011018199,Stable,Total_Trans_Amt,27,1425,2,2,0,4531.0,0.0,0,3,1,56
716436483,0.93843156,Critical,Total_Trans_Amt,50,2521,4,3,0,6245.0,0.0,0,4,0,45
717661908,0.10809514,Stable,Months_Inactive_12_mon,55,2681,1,1,0,34516.0,0.0,3,3,1,37
778459833,0.009571836,Stable,Total_Ct_Chng_Q4_Q1,42,1789,2,3,2025,11880.0,0.17,0,2,1,42
769448658,0.0023113647,Stable,Total_Trans_Ct,69,3492,2,3,0,4188.0,0.0,0,4,0,43
820346133,0.0025902118,Stable,Total_Trans_Amt,60,4154,1,2,1334,9344.0,0.143,0,4,0,59
720119808,0.23616624,Stable,Total_Trans_Amt,52,3342,2,2,948,24126.0,0.039,0,3,1,42
721523658,0.0027801462,Stable,Total_Trans_Ct,77,3699,3,3,772,34516.0,0.022,0,0,1,46
711176133,0.00025025618,Stable,Total_Trans_Ct,82,3366,3,4,1015,2295.0,0.442,0,4,1,28
794560833,0.97788584,Critical,Total_Relationship_Count,34,1913,3,6,0,5496.0,0.0,0,1,0,47
718197108,0.6513973,Watch,Total_Trans_Amt,37,1430,3,3,0,12342.0,0.0,0,3,1,54
713750583,0.18463723,Stable,Total_Trans_Ct,30,2190,2,4,1125,1928.0,0.584,0,4,0,55
769576608,0.001258121,Stable,Total_Trans_Ct,76,3566,1,2,1010,12814.0,0.079,0,2,1,62
708626058,0.00081786583,Stable,Total_Trans_Ct,68,4098,2,4,1465,5242.0,0.279,0,4,0,49
710333883,0.97325766,Critical,Total_Trans_Ct,42,1905,2,2,390,8808.0,0.044,0,2,1,48
715401633,0.61855984,Watch,Total_Trans_Ct,38,2111,1,2,2002,4469.0,0.448,0,4,0,43
755220783,0.00045474205,Stable,Total_Trans_Ct,77,3576,2,4,1167,8031.0,0.145,0,3,1,51
